binPath,vaddr,name,groundtruth,BLens,XFL,BL-S,SymLM,BL-A,AsmDepictor
/dbg_elf_bins/xsok/usr/games/xsok,20208,cmd_LoadGame,cmd_load_game,save,,load,,,configuration_check_ref
/dbg_elf_bins/xsok/usr/games/xsok,18992,cmd_Up,cmd_up,,,on,,,get_option_long
/dbg_elf_bins/xsok/usr/games/xsok,19568,cmd_SaveGame,cmd_save_game,,,,,,initialise_terminal
/dbg_elf_bins/xsok/usr/games/xsok,20400,cmd_StartMacro,cmd_start_macro,macro,,,,,daemon_reset
/dbg_elf_bins/xsok/usr/games/xsok,39936,show_message,show_message,,print,string,error,,
/dbg_elf_bins/xsok/usr/games/xsok,36800,resize_event,resize_event,,,,ec,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,25328,realloc,realloc,realloc,,realloc,realloc,realloc,free
/dbg_elf_bins/xsok/usr/games/xsok,25280,calloc,alloc,at_2_0_2_2_2_11_2_utility_2_at_2_2_token_2_es_at,,,ec,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,36768,cmd_Resize,cmd_resize,win,,,on,resize_resize,display
/dbg_elf_bins/xsok/usr/games/xsok,29760,switch_uid,switch_uid,,,,change,get,
/dbg_elf_bins/xsok/usr/games/xsok,36320,button_release,button_release,,,set,event_on,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,40240,SetTitle,set_title,initialise_title,,<Not in the dataset>,<Not in the dataset>,set,find_widget
/dbg_elf_bins/xsok/usr/games/xsok,19728,cmd_GotoBookmark,cmd_go_to,,,,,,sequence_end
/dbg_elf_bins/xsok/usr/games/xsok,32000,buildusername,build,get_name,,find_user_name,,get_user_name,blaze_822_date
/dbg_elf_bins/xsok/usr/games/xsok,19952,cmd_NextUnsolved,cmd_next,,,draw,,,get_hash
/dbg_elf_bins/xsok/usr/games/xsok,29856,setlangdir,directory,set,,get,initialise,set,get_time_value
/dbg_elf_bins/xsok/usr/games/xsok,19856,cmd_LevelInfo,cmd_level_information,show,,<Not in the dataset>,<Not in the dataset>,print,generate
/dbg_elf_bins/xsok/usr/games/xsok,19200,rq_RestartGame,restart_game,,,,,restart,skip
/dbg_elf_bins/xsok/usr/games/xsok,40528,request_confirm,request,set,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,31200,save_game,save_game,save_game,,<Not in the dataset>,<Not in the dataset>,save_game_game_game_game_game_game_game_game,2_dl
/dbg_elf_bins/xsok/usr/games/xsok,41888,popdown_help,pop_down_help,,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,39296,AskWidgetForResize,widget_for_resize,,,,,resize,scale
/dbg_elf_bins/xsok/usr/games/xsok,40352,cmd_LeaveSok,cmd_so,quit,,quit,quit,quit,finish
/dbg_elf_bins/xsok/usr/games/xsok,21008,change_rules,change_rules,read,,load,set_initialise,read,register_comp
/dbg_elf_bins/xsok/usr/games/xsok,21920,OrgLevel,org_level,copy,,copy,,set,setup_id
/dbg_elf_bins/xsok/usr/games/xsok,21040,compute_score,compute_score,,,calculate,,check,10_1_function
/dbg_elf_bins/xsok/usr/games/xsok,34096,cmd_MouseDrag,cmd_mouse,do,,<Not in the dataset>,<Not in the dataset>,new,read
/dbg_elf_bins/xsok/usr/games/xsok,38512,redraw_table,redraw_table,clear,,,ec_draw,,delete_key
/dbg_elf_bins/xsok/usr/games/xsok,20464,cmd_EndMacro,cmd_end_macro,,,,on,,view_port
/dbg_elf_bins/xsok/usr/games/xsok,20704,cmd_UndoMove,cmd_undo_move,,,undo,,,
/dbg_elf_bins/xsok/usr/games/xsok,36128,cmd_MouseUndo,cmd_mouse_undo,,,,,command,
/dbg_elf_bins/xsok/usr/games/xsok,19008,cmd_Left,cmd_left,,,,pre_enable_igt,,string_to_64_or_error
/dbg_elf_bins/xsok/usr/games/xsok,34016,cmd_MousePush,cmd_mouse_push,,,,on,,ssh_2
/dbg_elf_bins/xsok/usr/games/xsok,17808,read_keyboard_file,read_keyboard_file,parse,,<Not in the dataset>,<Not in the dataset>,read_file,kill_file
/dbg_elf_bins/xsok/usr/games/xsok,29968,cmd_ReadHighscores,cmd_read,load_score,,score,,load,main
/dbg_elf_bins/xsok/usr/games/xsok,40480,cmd_Cancel,cmd_cancel,,finalise,<Not in the dataset>,<Not in the dataset>,help,notify_event
/dbg_elf_bins/xsok/usr/games/xsok,17376,read_message_file,read_message_file,load,,load,,load_data,unix_check
/dbg_elf_bins/xsok/usr/games/xsok,38000,NewLevel,new_level,,,set,,,device_base
/dbg_elf_bins/xsok/usr/games/xsok,33984,cmd_MouseMove,cmd_mouse_move,,,<Not in the dataset>,<Not in the dataset>,,copy_test
/dbg_elf_bins/xsok/usr/games/xsok,26928,playermove,player_move,,main,<Not in the dataset>,<Not in the dataset>,,kill_player
/dbg_elf_bins/xsok/usr/games/xsok,19760,cmd_ShowBestScore,cmd_show_score,,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,41248,create_help,create_help,help_menu,initialise,<Not in the dataset>,<Not in the dataset>,help,main
/dbg_elf_bins/xsok/usr/games/xsok,19264,rq_NextLevel,next_level,,,,,,skip
/dbg_elf_bins/xsok/usr/games/xsok,22192,ParseDefinitionFile,parse_file,2,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,26352,graphics_control,control,,,<Not in the dataset>,<Not in the dataset>,draw_level,
/dbg_elf_bins/xsok/usr/games/xsok,37968,sync_and_wait,synchronous_and_wait,,,,,sleep,cursor
/dbg_elf_bins/xsok/usr/games/xsok,38144,init_layout,initialise_layout,,,<Not in the dataset>,<Not in the dataset>,,initialise_key
/dbg_elf_bins/xsok/usr/games/xsok,31824,link_game,link_game,save_file,,save,,save_game,is_file
/dbg_elf_bins/xsok/usr/games/xsok,19600,cmd_ShowVersion,cmd_show_version,print_version,,set_version,log_error,version,bind_mac
/dbg_elf_bins/xsok/usr/games/xsok,20944,cmd_ReplayGame,cmd_game,,,,,,go_to_client
/dbg_elf_bins/xsok/usr/games/xsok,20112,cmd_PrevLevel,cmd_prev_level,,,,,,stop
/dbg_elf_bins/xsok/usr/games/xsok,19328,cmd_DropBookmark,cmd_drop,,,set,0,,on_entry_track_name_size_allocate
/dbg_elf_bins/xsok/usr/games/xsok,40384,cmd_Confirm,cmd,,initialise,close,,close,device_reset
/dbg_elf_bins/xsok/usr/games/xsok,25440,strsav,st_rsa,duplicate_string,string_duplicate,string,string_duplicate,string_duplicate,string_duplicate
/dbg_elf_bins/xsok/usr/games/xsok,36480,key_press,key_press,handle_key_character,,,,handle_key,command_mode_escape
/dbg_elf_bins/xsok/usr/games/xsok,19104,cmd_ShowAuthor,cmd_show,,,,0_on,,cmd_load
/dbg_elf_bins/xsok/usr/games/xsok,25408,free,free,,free_guest_cleanup,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xsok/usr/games/xsok,23488,ParseMapFile,parse_map_file,,main,<Not in the dataset>,<Not in the dataset>,load,
/dbg_elf_bins/xsok/usr/games/xsok,17600,add_keybinding,addition,list,,,option,,file_name
/dbg_elf_bins/xsok/usr/games/xsok,19024,cmd_Down,cmd_down,,,draw,pre_enable_igt,initialise,string_to_64_or_error
/dbg_elf_bins/xsok/usr/games/xsok,19232,rq_PrevLevel,prev_level,,,,,,skip
/dbg_elf_bins/xsok/usr/games/xsok,25040,fatal,fatal,error,error,die,,error,error
/dbg_elf_bins/xsok/usr/games/xsok,36224,refresh_screen,refresh_screen,,,clear,,,def_get
/dbg_elf_bins/xsok/usr/games/xsok,19360,jumpto_movenr,to_move,,,,,,host
/dbg_elf_bins/xsok/usr/games/xsok,19056,cmd_Repeat,cmd,end,,,,,if_status
/dbg_elf_bins/xsok/usr/games/xsok,19040,cmd_Right,cmd_right,,,,pre_enable_igt,,string_to_64_or_error
/dbg_elf_bins/guacd/usr/sbin/guacd,18576,guac_common_list_free,common_list_free,yy_destroy,free_finalise,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/guacd/usr/sbin/guacd,11280,daemonize,daemon_ize,,,daemon_ize,ize_daemon,daemon_ize,singularity_priv_initialise
/dbg_elf_bins/guacd/usr/sbin/guacd,12272,guacdd_sleep,sleep,sleep_ms,,<Not in the dataset>,<Not in the dataset>,sge_ms,read
/dbg_elf_bins/guacd/usr/sbin/guacd,18320,guac_socket_open_secure,socket_open,initialise,,,initialise_create_list_find,new,main
/dbg_elf_bins/guacd/usr/sbin/guacd,17264,vguacd_log,log,,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/guacd/usr/sbin/guacd,16800,guacd_parse_log_level,parse_log_level,string,,string_2_integer_priority,get,string_log_level_level,bits_2_string
/dbg_elf_bins/guacd/usr/sbin/guacd,11600,guacd_client_output_thread,client_output_thread,,,send,,output,execute_keyboard_file
/dbg_elf_bins/guacd/usr/sbin/guacd,11200,redirect_fd,fd,,,,check,null,igt_system_fs_read
/dbg_elf_bins/guacd/usr/sbin/guacd,13248,guacd_conf_parse_args,configuration_parse_argument,process,,<Not in the dataset>,<Not in the dataset>,options_parse,process
/dbg_elf_bins/guacd/usr/sbin/guacd,12608,guacd_client_map_alloc,client_map_alloc,,,alloc,,,find
/dbg_elf_bins/guacd/usr/sbin/guacd,17664,guacd_client_log_guac_error,client_log_error,log_error,,log_error_to_error,,log_status_log,stats_window_menu_send_action
/dbg_elf_bins/guacd/usr/sbin/guacd,12672,guacd_client_map_add,client_map_addition,database,,hash,lookup,hash,at_2_0_2_2_2_11_2_utility_2_at_lexical_2_at_2_es_at_flush
/dbg_elf_bins/guacd/usr/sbin/guacd,12880,guacd_client_map_retrieve,client_map,address,,list_read,,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/guacd/usr/sbin/guacd,18656,guac_common_list_remove,common_list_remove,delete,,,remove_delete,free,window_remove
/dbg_elf_bins/guacd/usr/sbin/guacd,17296,guacd_log,log,log,log_warn,log,print,log,sprint
/dbg_elf_bins/guacd/usr/sbin/guacd,14288,guacd_conf_parse_file,configuration_parse_file,read_config,,<Not in the dataset>,<Not in the dataset>,get_config,io_initialise
/dbg_elf_bins/guacd/usr/sbin/guacd,16112,guacd_parse_conf,parse_configuration,,,<Not in the dataset>,<Not in the dataset>,get,fmt
/dbg_elf_bins/guacd/usr/sbin/guacd,12384,guacd_client_start,client_start,,,,check,,alarm_settings_changed_callback
/dbg_elf_bins/guacd/usr/sbin/guacd,17488,guacd_client_log,client_log,log_dump,,log,,log,print
/dbg_elf_bins/guacd/usr/sbin/guacd,17520,guacd_log_guac_error,log_error,print_error,,error,,,monitor_set
/dbg_elf_bins/guacd/usr/sbin/guacd,11968,guacd_client_input_thread,client_input_thread,,,server_read_callback,list,server_process,2_pipe_close
/dbg_elf_bins/guacd/usr/sbin/guacd,18528,guac_common_list_alloc,common_list_alloc,create,initialise,new,alloc_memory,create,first
/dbg_elf_bins/guacd/usr/sbin/guacd,18592,guac_common_list_add,common_list_addition,list_addition_head,,list_addition,queue_addition_push_list_head,list,list_pre
/dbg_elf_bins/guacd/usr/sbin/guacd,18688,guac_common_list_lock,common_list_lock,thread_lock,,,,thread_set,ng_up_video_buffer
/dbg_elf_bins/guacd/usr/sbin/guacd,13056,guacd_client_map_remove,client_map_remove,name,,hash,,,pp_to
/dbg_elf_bins/guacd/usr/sbin/guacd,18704,guac_common_list_unlock,common_list_unlock,thread_release,,,,,ng_up_video_buffer
/dbg_elf_bins/guacd/usr/sbin/guacd,14656,guacd_conf_load,configuration_load,2,,,open,,start
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6560,print_error,print_error,debug,,debug_debug,debug,print,print
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6176,command_connect_lac,command_connect,print,,<Not in the dataset>,<Not in the dataset>,,flush
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,5888,command_disconnect_lac,command_disconnect,parse,,,,,mime_set_name
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6080,command_available,command_available,parse,,write,,,mime_set_name
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,7168,command_add,command_addition,,initialise,<Not in the dataset>,<Not in the dataset>,write,utility_parse_integer
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,7408,command_add_lac,command_addition,2,,,,2,string_to_64_or_error
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,5984,command_status_lns,command_status,write,,write,,write,mime_set_name
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,7424,command_add_lns,command_addition,,,,,get,string_to_64_or_error
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6800,read_result,read_result,command,,<Not in the dataset>,<Not in the dataset>,,system_fs_open_at
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6288,usage,usage,print_usage,initialise,main,print,usage,save_game
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6128,command_remove_lns,command_remove,write,,,,write,mime_set_name
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,5840,cleanup,cleanup,,,close,cleanup_un,cleanup,restore_mode
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6448,help,help,help,,help,,help,main
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,5936,command_remove_lac,command_remove,,,,,write,mime_set_name
/dbg_elf_bins/xl2tpd/usr/sbin/xl2tpd-control,6032,command_status_lac,command_status,,,,,,mime_set_name
/dbg_elf_bins/libinput-tools/usr/bin/libinput,10128,tools_open_backend,tools_open_back_end,read,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/bin/libinput,10992,find_touchpad_device,find_padding_device,find_padding_device,main,find_padding_device,device_find_padding,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/bin/libinput,11360,is_touchpad_device,is_padding_device,is_padding_device,,is_padding_device,is_device_valid_grub_utility,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/bin/libinput,9040,tools_parse_option,tools_parse_option,is,parse,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/bin/libinput,10688,tools_device_apply_config,tools_device_apply_config,config,,tools_apply_config,config_device_tools,tools_device_apply_config,tools_device_apply_config
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-list-devices,18816,tools_exec_command,tools_exec_command,,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-list-devices,18272,find_touchpad_device,find_padding_device,find_padding_device,main,find_padding_device,device_find_padding_is,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-list-devices,18640,is_touchpad_device,is_padding_device,is_padding_device,,is_padding_device,is_device_valid_utility,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-list-devices,16320,tools_parse_option,tools_parse_option,is,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-list-devices,17968,tools_device_apply_config,tools_device_apply_config,set_config,,tools_apply_config,device_config_tools,tools_device_apply_config,tools_device_apply_config
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-measure,10960,find_touchpad_device,find_padding_device,find_padding_device,main,find_padding_device,device_find_padding,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-measure,10096,tools_open_backend,tools_open_back_end,read,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-measure,11328,is_touchpad_device,is_padding_device,is_padding_device,,is_padding_device,is_device_valid_grub_utility,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-measure,9008,tools_parse_option,tools_parse_option,is,parse,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/libinput-tools/usr/lib/x86_64-linux-gnu/libinput/libinput-measure,10656,tools_device_apply_config,tools_device_apply_config,config,,tools_apply_config,config_device_tools,tools_device_apply_config,tools_device_apply_config
/dbg_elf_bins/libfreefare-bin/usr/bin/mifare-classic-format,6240,format_mifare_classic_4k,format_mi_4,,,<Not in the dataset>,<Not in the dataset>,print,lock
/dbg_elf_bins/libfreefare-bin/usr/bin/mifare-classic-format,5712,try_format_sector,try_format,,,,main,,target_information
/dbg_elf_bins/libfreefare-bin/usr/bin/mifare-classic-format,6144,format_mifare_classic_1k,format_mi_1,,,<Not in the dataset>,<Not in the dataset>,read,
/dbg_elf_bins/xringd/usr/sbin/xringd,8272,ringsm_process_timeout,process_timeout,timeout,,,initialise_clear,timeout,mixer_close
/dbg_elf_bins/xringd/usr/sbin/xringd,12000,proc_ring,process_ring,,,<Not in the dataset>,<Not in the dataset>,ring,
/dbg_elf_bins/xringd/usr/sbin/xringd,8528,ringsm_process_a_ring,process_ring,next,,<Not in the dataset>,<Not in the dataset>,next,history_ptr
/dbg_elf_bins/xringd/usr/sbin/xringd,10112,is_ring_near,is_ring,,,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>,<Not in the dataset>
/dbg_elf_bins/xringd/usr/sbin/xringd,10144,clean_exit,clean_exit,cleanup,,exit,usage,cleanup,signal_handler
/dbg_elf_bins/xringd/usr/sbin/xringd,12608,parse_args,parse_argument,read_argument,,parse_argument,parse,get_argument,parse_cmd_line
/dbg_elf_bins/xringd/usr/sbin/xringd,8032,ringsm_close,close,free,,clean,,free,free_hash_table
/dbg_elf_bins/xringd/usr/sbin/xringd,9680,cback_log_msg,back_log_message,log,,log,print,message,pop_log
/dbg_elf_bins/xringd/usr/sbin/xringd,8160,ringsm_parse,parse,load_rc_file,,parse_config,,parse_config_file_file_2_2,utility_get_window
/dbg_elf_bins/xringd/usr/sbin/xringd,11392,daemon_init,daemon_initialise,daemon_ize,,<Not in the dataset>,<Not in the dataset>,daemon_ize,string_to_integer
/dbg_elf_bins/xringd/usr/sbin/xringd,9184,sig_child,signal_child,signal_on_child,,wait,on_wait_signal,wait,ip_ec_version_string
/dbg_elf_bins/xringd/usr/sbin/xringd,11872,ring_cmd,ring_cmd,,,,,,print_lock
/dbg_elf_bins/xringd/usr/sbin/xringd,7760,ringsm_reset,reset,reset,,,,,close
/dbg_elf_bins/xringd/usr/sbin/xringd,12128,str_new,string_new,string,string,string_save,,string_duplicate,dump_string
/dbg_elf_bins/xringd/usr/sbin/xringd,12592,parse_an_arg_conf,parse_argument_configuration,character,,character,character,to,string
/dbg_elf_bins/xringd/usr/sbin/xringd,9328,log_msg,log_message,slog,log_error,log,,log_message,log_error
/dbg_elf_bins/xringd/usr/sbin/xringd,7984,ringsm_init,initialise,initialise_input,,2,,new_initialise,app_set_callback
/dbg_elf_bins/xringd/usr/sbin/xringd,11216,sig_hup,signal,,main,<Not in the dataset>,<Not in the dataset>,,upsdrv_update_information
/dbg_elf_bins/xringd/usr/sbin/xringd,11824,seq_success,sequence,,,,,,end_un_filter
